"","Site","Depth","Temp","Sal","Oxy","Fluor"
"2802","ALOHA",172,20.68,35.218,203.94,NA
"2803","ALOHA",173,21.166,35.098,199.33,NA
"2804","ALOHA",174,20.863,35.1575,201.035,0.2514
"2805","ALOHA",175,20.8315,35.151,201.43,0.22995
"2806","ALOHA",176,20.7075,35.1345,201.625,0.20725
"2807","ALOHA",177,20.433,35.198,203.58,NA
"2808","ALOHA",178,20.5995,35.1305,201.205,0.2129
"2809","ALOHA",179,20.282,35.177,203.99,NA
"2810","ALOHA",180,20.799,35.074,197.56,NA
"2811","ALOHA",181,20.224,35.168,203.55,NA
"2812","ALOHA",182,20.4875,35.119,200.13,0.16745
"2813","ALOHA",183,20.465,35.1155,200.53,0.17125
"2814","ALOHA",184,20.431,35.1115,200.865,0.1561
"2815","ALOHA",185,20.3885,35.1055,200.9,0.1533
"2816","ALOHA",186,20.34,35.1005,200.6,0.1647
"2817","ALOHA",187,19.837,35.125,203.25,NA
"2818","ALOHA",188,20.274,35.0925,200.52,0.1458
"2819","ALOHA",189,20.2265,35.088,200.41,0.12965
"2820","ALOHA",190,20.1805,35.085,200.5,0.12965
"2821","ALOHA",191,20.093,35.0715,200.29,0.1292
"2822","ALOHA",192,20.0775,35.066,199.835,0.1278
"2823","ALOHA",193,20.043,35.061,200.155,0.12215
"2824","ALOHA",195,20.0025,35.056,200.265,0.12595
"2825","ALOHA",196,19.932,35.0475,200.425,0.12595
"2826","ALOHA",197,19.858,35.036,200.24,0.11455
"2827","ALOHA",198,19.772,35.025,199.81,0.11365
"2828","ALOHA",199,19.7155,35.023,199.595,0.11455
"2829","ALOHA",200,19.6775,35.018,199.36,0.11265
"2830","ALOHA",201,19.627,35.0105,199.45,0.10985
"2831","ALOHA",202,19.5265,34.993,199.51,0.10985
"2832","ALOHA",203,19.452,34.979,199.68,0.10695
"2833","ALOHA",204,19.321,34.972,199.685,0.1051
"2834","ALOHA",205,18.85,35.005,205.98,NA
"2835","ALOHA",206,19.3025,34.9895,201.305,0.1042
"2836","ALOHA",207,18.838,35.036,210.6,NA
"2837","ALOHA",208,19.2165,34.991,203.08,0.1051
"2838","ALOHA",209,19.152,34.9845,203.42,0.10365
"2839","ALOHA",210,19.1235,34.981,203.385,0.10545
"2840","ALOHA",211,19.112,34.9775,203.145,0.1042
"2841","ALOHA",212,18.732,35.019,211.61,NA
"2842","ALOHA",213,19.0265,34.964,203.8,0.1013
"2843","ALOHA",214,18.949,34.95,203.485,0.1004
"2844","ALOHA",215,18.561,34.992,211.29,NA
"2845","ALOHA",216,18.891,34.942,203.2,0.1004
"2846","ALOHA",217,18.786,34.9215,203.56,0.1004
"2847","ALOHA",218,18.383,34.966,213.19,NA
"2848","ALOHA",219,18.738,34.836,194.15,NA
"2849","ALOHA",220,18.4685,34.8955,204.17,0.09705
"2850","ALOHA",221,18.3405,34.876,205.195,0.09565
"2851","ALOHA",222,17.891,34.908,215.3,NA
"2852","ALOHA",223,18.1855,34.8525,205.16,0.09475
"2853","ALOHA",224,17.817,34.896,215.72,NA
"2854","ALOHA",225,18.0515,34.8365,205.125,0.0975
"2855","ALOHA",226,18.097,34.742,193.35,NA
"2856","ALOHA",227,17.7845,34.812,204.565,0.09375
"2857","ALOHA",228,17.7315,34.8045,204.575,0.0941
"2858","ALOHA",229,17.722,34.706,193.11,NA
"2859","ALOHA",230,17.538,34.868,217.76,NA
"2860","ALOHA",231,17.5035,34.7595,205.11,0.09
"2861","ALOHA",232,17.2605,34.728,204.695,0.09095
"2862","ALOHA",233,17.405,34.847,218.44,NA
"2863","ALOHA",234,17.1355,34.726,203.91,0.09095
"2864","ALOHA",235,17.1185,34.7225,203.405,0.09
"2865","ALOHA",236,17.1,34.718,204.18,0.09095
"2866","ALOHA",237,17.038,34.707,203.97,0.08895
"2867","ALOHA",238,16.978,34.7035,204.12,0.08975
"2868","ALOHA",239,16.9385,34.6955,204.735,0.08975
"2869","ALOHA",240,16.8765,34.685,204.955,0.0868
"2870","ALOHA",241,16.8015,34.6705,205,0.08825
"2871","ALOHA",242,17.09,34.801,220.55,NA
"2872","ALOHA",243,16.675,34.6585,204.855,0.08625
"2873","ALOHA",244,17.047,34.795,220.49,NA
"2874","ALOHA",245,16.62,34.6495,204.77,0.0843
"2875","ALOHA",246,16.5215,34.633,204.565,0.0838
"2876","ALOHA",247,16.4395,34.6355,204.73,0.08425
"2877","ALOHA",248,16.4325,34.6335,204.85,0.0819
"2878","ALOHA",249,16.4255,34.63,205.195,0.0814
"2879","ALOHA",250,16.3955,34.6245,205.075,0.0809
"2880","ALOHA",251,16.3325,34.6155,205.255,0.0804
"2881","ALOHA",252,16.78,34.749,219.6,NA
"2882","ALOHA",253,16.227,34.6005,204.895,0.0794
"2883","ALOHA",254,16.187,34.595,204.385,0.0798
"2884","ALOHA",255,16.6,34.719,218.23,NA
"2885","ALOHA",256,16.0925,34.5805,203.83,0.0779
"2886","ALOHA",257,16.0465,34.5735,203.435,0.0774
"2887","ALOHA",258,15.982,34.5635,203.465,0.0769
"2888","ALOHA",259,15.933,34.562,203.585,0.07545
"2889","ALOHA",260,15.898,34.5575,203.645,0.07635
"2890","ALOHA",261,15.8535,34.554,203.965,0.07445
"2891","ALOHA",262,15.789,34.5435,204.745,0.07395
"2892","ALOHA",263,16.164,34.665,219.69,NA
"2893","ALOHA",264,15.7105,34.536,205.075,0.07295
"2894","ALOHA",265,15.6375,34.527,205.19,0.0734
"2895","ALOHA",266,16.084,34.659,220.37,NA
"2896","ALOHA",267,15.5585,34.5215,205.875,0.07145
"2897","ALOHA",268,15.492,34.516,205.935,0.07095
"2898","ALOHA",269,15.4555,34.516,206.35,0.07095
"2899","ALOHA",270,15.4175,34.513,206.7,0.0709
"2900","ALOHA",271,15.397,34.5065,206.735,0.06945
"2901","ALOHA",272,15.832,34.638,223.26,NA
"2902","ALOHA",273,15.3515,34.501,206.89,0.06845
"2903","ALOHA",274,15.298,34.4935,206.68,0.06795
"2904","ALOHA",275,15.218,34.4845,206.845,0.06745
"2905","ALOHA",276,15.138,34.469,207.1,0.06605
"2906","ALOHA",277,14.9765,34.4615,207.42,0.06455
"2907","ALOHA",278,14.938,34.4575,207.925,0.06505
"2908","ALOHA",279,13.964,34.292,191.56,NA
"2909","ALOHA",280,14.719,34.439,208.96,0.06455
"2910","ALOHA",281,14.5775,34.4295,208.675,0.06405
"2911","ALOHA",282,14.5185,34.42,208.235,0.06355
"2912","ALOHA",283,15.314,34.568,223.53,NA
"2913","ALOHA",284,14.458,34.4115,208.18,0.06155
"2914","ALOHA",285,14.42,34.408,207.815,0.06205
"2915","ALOHA",286,14.396,34.404,208.3,0.06155
"2916","ALOHA",287,14.349,34.395,207.52,0.06005
"2917","ALOHA",288,14.323,34.391,207.045,0.06145
"2918","ALOHA",289,14.2925,34.3825,206.3,0.06005
"2919","ALOHA",290,14.2615,34.379,205.785,0.05955
"2920","ALOHA",291,14.228,34.3725,205.6,0.0571
"2921","ALOHA",292,14.182,34.3635,204.735,0.05855
"2922","ALOHA",293,14.1525,34.3595,204.245,0.05895
"2923","ALOHA",294,14.1355,34.3545,204.395,0.05755
"2924","ALOHA",295,14.076,34.346,203.16,0.05605
"2925","ALOHA",296,14.011,34.334,201.715,0.05555
"2926","ALOHA",297,13.894,34.314,200.27,0.05505
"2927","ALOHA",298,14.293,34.373,206.11,NA
"2928","ALOHA",299,13.815,34.3045,199.715,0.05405
"2929","ALOHA",300,13.7705,34.2975,199.98,0.05455
"2930","ALOHA",301,13.699,34.291,200.285,0.05305
"2931","ALOHA",302,13.6595,34.291,200.235,0.05255
"2932","ALOHA",303,13.626,34.285,200.41,0.05305
"2933","ALOHA",304,13.6175,34.2845,200.895,0.05155
"2934","ALOHA",305,13.55,34.278,201.94,0.05105
"2935","ALOHA",306,14.001,34.347,208.73,NA
"2936","ALOHA",307,13.4815,34.27,202.395,0.05105
"2937","ALOHA",308,13.888,34.335,209.18,NA
"2938","ALOHA",309,13.4115,34.2555,203.5,0.04905
"2939","ALOHA",310,13.566,34.298,207.99,NA
"2940","ALOHA",311,13.025,34.207,200.965,0.04805
"2941","ALOHA",312,12.853,34.205,199.125,0.04755
"2942","ALOHA",313,12.8765,34.213,198.625,0.04725
"2943","ALOHA",314,12.9125,34.207,201.23,0.04655
"2944","ALOHA",315,12.7595,34.188,200.48,0.04605
"2945","ALOHA",316,13.123,34.236,204.08,NA
"2946","ALOHA",317,12.633,34.178,197.76,0.04505
"2947","ALOHA",318,13.087,34.232,203.53,NA
"2948","ALOHA",319,12.588,34.171,196.47,0.04505
"2949","ALOHA",320,13.06,34.227,204.11,NA
"2950","ALOHA",321,11.95,34.103,187.02,NA
"2951","ALOHA",322,12.4015,34.171,195.35,0.04405
"2952","ALOHA",323,12.353,34.169,195.525,0.04315
"2953","ALOHA",324,12.3095,34.162,195.815,0.04205
"2954","ALOHA",325,12.2605,34.1595,196.085,0.04155
"2955","ALOHA",326,12.233,34.1565,196.815,0.0401
"2956","ALOHA",327,12.188,34.1525,196.965,0.04055
"2957","ALOHA",328,12.6,34.19,204.92,NA
"2958","ALOHA",329,12.0415,34.1445,195.765,0.04055
"2959","ALOHA",330,12,34.145,194.36,0.04005
"2960","ALOHA",331,11.967,34.144,193.84,0.03955
"2961","ALOHA",332,11.929,34.142,193.695,0.03905
"2962","ALOHA",333,11.846,34.142,193.135,0.03855
"2963","ALOHA",334,11.787,34.146,191.075,0.0408
"2964","ALOHA",335,11.745,34.151,188.72,0.03845
"2965","ALOHA",336,11.729,34.1505,187.91,0.0375
"2966","ALOHA",337,11.709,34.1485,187.82,0.03655
"2967","ALOHA",338,11.686,34.147,187.1,0.0379
"2968","ALOHA",339,11.664,34.146,186.86,0.03645
"2969","ALOHA",340,12.164,34.162,202.54,NA
"2970","ALOHA",341,11.6325,34.143,187.12,0.03545
"2971","ALOHA",342,11.598,34.1375,188.985,0.03405
"2972","ALOHA",343,11.535,34.138,190.315,0.03355
"2973","ALOHA",344,11.4795,34.14,189.915,0.03305
"2974","ALOHA",345,12.007,34.154,202.41,NA
"2975","ALOHA",346,10.852,34.127,176.28,NA
"2976","ALOHA",347,11.404,34.138,189.245,0.0339
"2977","ALOHA",348,11.3855,34.1375,188.725,0.03245
"2978","ALOHA",349,11.3525,34.14,187.14,0.03195
"2979","ALOHA",350,11.3335,34.143,184.82,0.03145
"2980","ALOHA",351,11.3165,34.1425,184.23,0.03095
"2981","ALOHA",352,11.2935,34.141,185.3,0.03015
"2982","ALOHA",353,10.781,34.138,169.2,NA
"2983","ALOHA",354,11.727,34.135,204.54,NA
"2984","ALOHA",355,11.1645,34.1295,187.15,0.0304
"2985","ALOHA",356,11.473,34.112,204.83,NA
"2986","ALOHA",357,11.0915,34.122,184.295,0.0303
"2987","ALOHA",358,11.292,34.105,204.55,NA
"2988","ALOHA",359,10.9635,34.1295,179.71,0.0284
"2989","ALOHA",361,10.9515,34.133,176.12,0.0283
"2990","ALOHA",362,10.9495,34.1295,176.81,0.0283
"2991","ALOHA",363,11.215,34.1,204.76,NA
"2992","ALOHA",364,10.9215,34.1265,175.975,0.0273
"2993","ALOHA",365,11.117,34.096,205.39,NA
"2994","ALOHA",366,10.8645,34.124,174.86,0.0254
"2995","ALOHA",367,11.03,34.092,204.66,NA
"2996","ALOHA",368,10.7955,34.117,175.405,0.0254
"2997","ALOHA",369,10.67,34.1,178.54,0.0263
"2998","ALOHA",370,10.5905,34.105,181.46,0.02495
"2999","ALOHA",371,10.45,34.144,150.65,NA
"3000","ALOHA",372,10.679,34.108,177.32,0.0254
"3001","ALOHA",373,10.854,34.087,203.91,NA
"3002","ALOHA",374,10.5635,34.093,180.355,0.0254
"3003","ALOHA",375,10.424,34.0865,182.695,0.02445
"3004","ALOHA",376,10.741,34.087,204.34,NA
"3005","ALOHA",377,10.329,34.0955,183.61,0.02445
"3006","ALOHA",378,10.305,34.1,183.19,0.0254
"3007","ALOHA",379,10.2295,34.1035,182.8,0.0254
"3008","ALOHA",380,10.205,34.1035,182.475,0.0254
"3009","ALOHA",381,10.1935,34.1015,181.97,0.0254
"3010","ALOHA",382,10.172,34.1005,181.76,0.0254
"3011","ALOHA",383,10.146,34.1,181.76,0.0254
"3012","ALOHA",384,10.0925,34.097,181.53,0.0254
"3013","ALOHA",385,10.274,34.087,202.46,NA
"3014","ALOHA",386,9.982,34.0905,180.12,0.0254
"3015","ALOHA",387,9.958,34.088,180.4,0.0263
"3016","ALOHA",388,9.907,34.0885,180.84,0.02495
"3017","ALOHA",389,9.8915,34.0865,180.485,0.0254
"3018","ALOHA",390,9.858,34.0835,180.285,0.0254
"3019","ALOHA",391,10.051,34.074,199.8,NA
"3020","ALOHA",392,9.819,34.082,180.2,0.0254
"3021","ALOHA",393,9.7735,34.081,179.77,0.0263
"3022","ALOHA",394,9.977,34.071,198.36,NA
"3023","ALOHA",395,9.713,34.0785,178.98,0.0263
"3024","ALOHA",396,9.6425,34.079,178.91,0.0263
"3025","ALOHA",397,9.639,34.0815,179.315,0.0263
"3026","ALOHA",398,9.6275,34.082,178.78,0.0257
"3027","ALOHA",399,9.598,34.0815,177.53,0.0254
"3028","ALOHA",400,9.593,34.0795,177.72,0.0263
"3029","ALOHA",401,9.769,34.069,192.4,NA
"3030","ALOHA",402,9.542,34.0795,176.42,0.0263
"3031","ALOHA",403,9.736,34.077,190.08,NA
"3032","ALOHA",404,9.4975,34.0755,176.485,0.0263
"3033","ALOHA",405,9.456,34.0805,176.305,0.0263
"3034","ALOHA",406,9.4585,34.0825,176.165,0.0261
"3035","ALOHA",407,9.5005,34.0795,176.84,0.0254
"3036","ALOHA",408,9.729,34.076,189.42,NA
"3037","ALOHA",409,9.456,34.0755,176.82,0.0263
"3038","ALOHA",410,9.706,34.078,188.55,NA
"3039","ALOHA",411,9.4105,34.0785,175.42,0.0263
"3040","ALOHA",412,9.656,34.081,187.24,NA
"3041","ALOHA",413,9.3615,34.0805,173.71,0.0263
"3042","ALOHA",414,9.647,34.081,186.87,NA
"3043","ALOHA",415,9.3495,34.0815,173.6,0.026
"3044","ALOHA",416,9.3415,34.081,173.37,0.0263
"3045","ALOHA",417,9.3475,34.0795,174.44,0.0263
"3046","ALOHA",418,9.574,34.083,185.82,NA
"3047","ALOHA",419,9.058,34.074,161.11,NA
"3048","ALOHA",420,9.558,34.083,186.14,NA
"3049","ALOHA",421,9.26,34.08,171.615,0.0263
"3050","ALOHA",422,9.503,34.083,186.26,NA
"3051","ALOHA",423,9.197,34.078,168.42,0.02725
"3052","ALOHA",424,9.131,34.086,166.025,0.02825
"3053","ALOHA",425,9.134,34.0855,165.105,0.02725
"3054","ALOHA",426,9.167,34.0845,165.4,0.02725
"3055","ALOHA",427,9.1625,34.082,164.92,0.02725
"3056","ALOHA",428,9.392,34.079,185.38,NA
"3057","ALOHA",429,9.1115,34.0775,164.68,0.02725
"3058","ALOHA",430,9.351,34.078,184.87,NA
"3059","ALOHA",431,9.0305,34.0725,165.725,0.0263
"3060","ALOHA",432,9.343,34.077,184.17,NA
"3061","ALOHA",433,8.997,34.07,166.38,0.02725
"3062","ALOHA",434,8.9315,34.0685,166.355,0.02725
"3063","ALOHA",435,8.906,34.0715,166.03,0.02825
"3064","ALOHA",436,8.929,34.073,165.855,0.02725
"3065","ALOHA",437,8.931,34.07,165.78,0.02725
"3066","ALOHA",438,9.286,34.074,183.82,NA
"3067","ALOHA",439,8.8945,34.0665,165.605,0.02825
"3068","ALOHA",441,8.846,34.0645,165.245,0.02825
"3069","ALOHA",442,9.141,34.073,179.19,NA
"3070","ALOHA",443,8.759,34.0585,162.94,0.02825
"3071","ALOHA",444,8.6815,34.061,161.265,0.02725
"3072","ALOHA",445,8.669,34.064,160.155,0.02725
"3073","ALOHA",446,8.6765,34.065,161.035,0.02805
"3074","ALOHA",447,8.691,34.0625,162.075,0.02825
"3075","ALOHA",448,8.673,34.06,161.125,0.02825
"3076","ALOHA",449,9.076,34.071,176.13,NA
"3077","ALOHA",450,9.059,34.069,176.51,NA
"3078","ALOHA",451,8.619,34.056,159.425,0.02725
"3079","ALOHA",452,8.989,34.065,176.36,NA
"3080","ALOHA",453,8.516,34.0575,157.205,0.02825
"3081","ALOHA",454,8.502,34.061,156.065,0.02875
"3082","ALOHA",455,8.491,34.0595,155.285,0.02855
"3083","ALOHA",456,8.469,34.058,154.985,0.02825
"3084","ALOHA",457,8.84,34.061,172.16,NA
"3085","ALOHA",458,8.4165,34.058,152.5,0.0292
"3086","ALOHA",459,8.72,34.059,169.76,NA
"3087","ALOHA",460,7.958,34.054,130.6,NA
"3088","ALOHA",461,8.658,34.057,167.26,NA
"3089","ALOHA",462,8.2605,34.0585,147.365,0.02825
"3090","ALOHA",463,8.261,34.0595,147.105,0.0294
"3091","ALOHA",464,8.2695,34.0575,147.85,0.0292
"3092","ALOHA",465,8.265,34.0555,147.14,0.0292
"3093","ALOHA",466,8.595,34.055,164.2,NA
"3094","ALOHA",467,8.217,34.051,144.515,0.0292
"3095","ALOHA",468,8.569,34.054,163.69,NA
"3096","ALOHA",469,8.127,34.0575,141.97,0.0301
"3097","ALOHA",471,8.1,34.059,141.05,0.02965
"3098","ALOHA",472,8.0845,34.0575,141.21,0.02965
"3099","ALOHA",473,8.0565,34.0555,140.405,0.0295
"3100","ALOHA",474,8.395,34.046,161.22,NA
"3101","ALOHA",475,8.321,34.044,158.85,NA
"3102","ALOHA",476,7.9565,34.0525,136.945,0.0292
"3103","ALOHA",477,8.231,34.045,155.28,NA
"3104","ALOHA",478,8.227,34.044,155.12,NA
"3105","ALOHA",479,7.893,34.0495,134.605,0.0301
"3106","ALOHA",480,8.189,34.043,153.09,NA
"3107","ALOHA",481,7.8255,34.0555,132.5,0.0301
"3108","ALOHA",482,7.8145,34.0525,132.32,0.0301
"3109","ALOHA",483,8.086,34.038,151.53,NA
"3110","ALOHA",484,7.7685,34.051,131.595,0.0301
"3111","ALOHA",485,7.745,34.05,131.385,0.0301
"3112","ALOHA",486,7.997,34.031,151.35,NA
"3113","ALOHA",487,7.7015,34.047,131.005,0.0301
"3114","ALOHA",488,7.6775,34.0465,130.83,0.0292
"3115","ALOHA",489,7.6385,34.046,129.82,0.0301
"3116","ALOHA",490,7.5915,34.0465,128.165,0.02965
"3117","ALOHA",491,7.571,34.0445,127.2,0.0301
"3118","ALOHA",492,7.5495,34.0445,126.135,0.0301
"3119","ALOHA",493,7.672,34.025,142.08,NA
"3120","ALOHA",494,7.489,34.0435,123.685,0.0301
"3121","ALOHA",495,7.443,34.047,121.615,0.0301
"3122","ALOHA",496,7.4385,34.0525,120.05,0.0301
"3123","ALOHA",497,7.4395,34.054,119.5,0.03045
"3124","ALOHA",498,7.4105,34.053,119.32,0.03105
"3125","ALOHA",499,7.391,34.054,118.56,0.0301
"3126","ALOHA",500,7.509,34.03,133.87,NA
"3127","ALOHA",501,7.3775,34.053,117.835,0.0301
"3128","ALOHA",502,7.483,34.027,133.37,NA
"3129","ALOHA",503,7.35,34.053,116.91,0.03105
"3130","ALOHA",504,7.337,34.055,116.2,0.03105
"3131","ALOHA",505,7.41,34.024,132.18,NA
"3132","ALOHA",506,7.322,34.0585,114.675,0.03105
"3133","ALOHA",507,7.326,34.0595,114.23,0.03105
"3134","ALOHA",508,7.3155,34.0575,114.32,0.03105
"3135","ALOHA",509,7.3045,34.0595,113.425,0.03105
"3136","ALOHA",510,7.321,34.02,130.6,NA
"3137","ALOHA",511,7.285,34.058,112.735,0.03105
"3138","ALOHA",512,7.291,34.02,129.63,NA
"3139","ALOHA",513,7.253,34.0565,112.065,0.03105
"3140","ALOHA",514,7.2395,34.0555,111.91,0.03105
"3141","ALOHA",515,7.211,34.0555,111.67,0.03105
"3142","ALOHA",516,7.1965,34.055,111.505,0.03105
"3143","ALOHA",517,7.1785,34.056,110.8,0.03105
"3144","ALOHA",518,7.1685,34.0555,110.74,0.03105
"3145","ALOHA",519,7.1685,34.0565,110.245,0.03105
"3146","ALOHA",520,7.168,34.058,109.07,0.032
"3147","ALOHA",521,7.1435,34.0635,107.33,0.03105
"3148","ALOHA",522,7.1205,34.0675,105.915,0.032
"3149","ALOHA",523,7.109,34.068,105.18,0.032
"3150","ALOHA",524,7.033,34.123,83.09,NA
"3151","ALOHA",525,7.0975,34.0705,104.255,0.032
"3152","ALOHA",526,7.085,34.072,103.41,0.032
"3153","ALOHA",527,7.0815,34.073,103.2,0.032
"3154","ALOHA",528,7.0805,34.073,102.88,0.032
"3155","ALOHA",529,7.127,34.018,123.61,NA
"3156","ALOHA",530,7.0795,34.0725,102.355,0.032
"3157","ALOHA",531,7.075,34.0735,101.73,0.032
"3158","ALOHA",532,7.07,34.0735,101.025,0.03135
"3159","ALOHA",533,7.034,34.127,81.57,NA
"3160","ALOHA",534,7.055,34.075,99.44,0.032
"3161","ALOHA",535,7.046,34.077,98.35,0.03105
"3162","ALOHA",536,7.031,34.031,114.02,NA
"3163","ALOHA",537,7.0105,34.078,97.42,0.032
"3164","ALOHA",538,6.969,34.026,113.63,NA
"3165","ALOHA",539,6.966,34.075,96.745,0.032
"3166","ALOHA",540,6.975,34.131,79.27,NA
"3167","ALOHA",541,6.941,34.078,95.845,0.032
"3168","ALOHA",542,6.9315,34.0775,95.64,0.032
"3169","ALOHA",543,6.9125,34.078,94.37,0.032
"3170","ALOHA",544,6.889,34.079,93.705,0.032
"3171","ALOHA",545,6.888,34.027,111.41,NA
"3172","ALOHA",546,6.8655,34.081,92.545,0.032
"3173","ALOHA",547,6.8505,34.0825,91.745,0.032
"3174","ALOHA",548,6.828,34.0835,90.635,0.033
"3175","ALOHA",549,6.814,34.0855,90.28,0.032
"3176","ALOHA",550,6.808,34.086,89.61,0.032
"3177","ALOHA",551,6.717,34.137,70.32,NA
"3178","ALOHA",552,6.747,34.086,88.12,0.032
"3179","ALOHA",553,6.834,34.036,106.17,NA
"3180","ALOHA",554,6.7295,34.0895,87.385,0.032
"3181","ALOHA",555,6.732,34.0915,86.65,0.032
"3182","ALOHA",556,6.7365,34.0935,85.94,0.033
"3183","ALOHA",557,6.651,34.152,67.1,NA
"3184","ALOHA",558,6.7195,34.096,84.75,0.033
"3185","ALOHA",559,6.706,34.096,84.625,0.0325
"3186","ALOHA",560,6.699,34.095,84.505,0.032
"3187","ALOHA",561,6.683,34.0955,83.9,0.033
"3188","ALOHA",562,6.6645,34.0965,82.935,0.033
"3189","ALOHA",563,6.674,34.038,100.84,NA
"3190","ALOHA",564,6.6355,34.097,82.445,0.033
"3191","ALOHA",565,6.6235,34.096,82.3,0.033
"3192","ALOHA",566,6.6035,34.096,82.285,0.033
"3193","ALOHA",567,6.5865,34.096,82.085,0.033
"3194","ALOHA",568,6.5785,34.096,81.635,0.033
"3195","ALOHA",569,6.5725,34.0945,81.685,0.033
"3196","ALOHA",570,6.561,34.093,81.495,0.033
"3197","ALOHA",571,6.611,34.036,99.27,NA
"3198","ALOHA",572,6.516,34.0925,81.055,0.0339
"3199","ALOHA",573,6.5055,34.093,80.595,0.033
"3200","ALOHA",574,6.491,34.093,80.335,0.033
"3201","ALOHA",575,6.481,34.094,80.14,0.033
"3202","ALOHA",576,6.472,34.094,79.575,0.03345
"3203","ALOHA",577,6.464,34.094,79.37,0.033
"3204","ALOHA",578,6.4465,34.094,78.495,0.033
"3205","ALOHA",579,6.547,34.04,95.61,NA
"3206","ALOHA",580,6.426,34.0985,77.02,0.033
"3207","ALOHA",581,6.387,34.096,76.275,0.0339
"3208","ALOHA",582,6.476,34.042,93.97,NA
"3209","ALOHA",583,6.3425,34.101,75.39,0.0336
"3210","ALOHA",584,6.33,34.1025,74.815,0.0339
"3211","ALOHA",585,6.44,34.044,92.1,NA
"3212","ALOHA",586,6.319,34.103,73.39,0.033
"3213","ALOHA",587,6.2885,34.106,72.55,0.033
"3214","ALOHA",588,6.323,34.051,86.66,NA
"3215","ALOHA",589,6.193,34.165,55.74,NA
"3216","ALOHA",590,6.293,34.052,85.28,NA
"3217","ALOHA",591,6.22,34.11,69.645,0.0339
"3218","ALOHA",592,6.1955,34.1105,69.625,0.0339
"3219","ALOHA",593,6.187,34.112,69.05,0.0339
"3220","ALOHA",594,6.1755,34.1135,68.87,0.0339
"3221","ALOHA",595,6.172,34.114,68.585,0.0339
"3222","ALOHA",596,6.1535,34.1155,67.63,0.0339
"3223","ALOHA",597,6.122,34.119,66.215,0.0339
"3224","ALOHA",598,6.09,34.124,65.545,0.0339
"3225","ALOHA",599,6.068,34.062,77.99,NA
"3226","ALOHA",600,6.087,34.122,65.03,0.0339
"3227","ALOHA",601,6.013,34.067,75.02,NA
"3228","ALOHA",602,6.037,34.127,61.65,0.0339
"3229","ALOHA",603,6.0175,34.1305,61.385,0.0339
"3230","ALOHA",604,6.0135,34.1305,61.75,0.0339
"3231","ALOHA",605,6.025,34.129,61.12,0.0339
"3232","ALOHA",606,5.955,34.073,70.81,NA
"3233","ALOHA",607,5.9735,34.1325,59.835,0.0339
"3234","ALOHA",608,5.9665,34.133,59.985,0.0339
"3235","ALOHA",609,5.87,34.076,69.55,NA
"3236","ALOHA",610,5.967,34.1335,59.6,0.0339
"3237","ALOHA",611,5.885,34.079,68.36,NA
"3238","ALOHA",612,5.9655,34.134,58.825,0.0339
"3239","ALOHA",613,5.949,34.135,58.755,0.03425
"3240","ALOHA",614,5.9295,34.136,58.29,0.0339
"3241","ALOHA",615,5.805,34.083,66.35,NA
"3242","ALOHA",616,5.9205,34.135,57.865,0.0339
"3243","ALOHA",617,5.9035,34.137,56.68,0.033
"3244","ALOHA",619,5.8575,34.1395,55.83,0.0339
"3245","ALOHA",620,5.789,34.1365,55.44,0.03485
"3246","ALOHA",621,5.767,34.137,55.54,0.0339
"3247","ALOHA",622,5.7765,34.138,55.645,0.0339
"3248","ALOHA",623,5.772,34.1365,55.52,0.0344
"3249","ALOHA",624,5.594,34.085,60.46,NA
"3250","ALOHA",625,5.731,34.1365,54.325,0.0339
"3251","ALOHA",626,5.879,34.189,48.18,NA
"3252","ALOHA",627,5.532,34.091,58.76,NA
"3253","ALOHA",628,5.6925,34.143,52.855,0.0339
"3254","ALOHA",629,5.677,34.1445,52.355,0.0339
"3255","ALOHA",630,5.666,34.1485,52.325,0.0339
"3256","ALOHA",631,5.674,34.1475,52.615,0.0339
"3257","ALOHA",632,5.6795,34.145,52.04,0.0339
"3258","ALOHA",633,5.836,34.194,46.93,NA
"3259","ALOHA",634,5.494,34.096,56.83,NA
"3260","ALOHA",635,5.6485,34.1495,50.99,0.0339
"3261","ALOHA",636,5.47,34.097,56.37,NA
"3262","ALOHA",637,5.5945,34.1555,49.96,0.03485
"3263","ALOHA",638,5.444,34.101,55.71,NA
"3264","ALOHA",639,5.5595,34.1605,49.38,0.0339
"3265","ALOHA",640,5.5705,34.162,49.175,0.0339
"3266","ALOHA",641,5.555,34.1595,49.06,0.0339
"3267","ALOHA",642,5.425,34.102,54.8,NA
"3268","ALOHA",643,5.413,34.105,54.57,NA
"3269","ALOHA",644,5.668,34.219,43.15,NA
"3270","ALOHA",645,5.41,34.108,54.34,NA
"3271","ALOHA",646,5.5585,34.171,48.21,0.0339
"3272","ALOHA",647,5.415,34.115,53.54,NA
"3273","ALOHA",648,5.559,34.173,47.53,0.03485
"3274","ALOHA",649,5.551,34.173,47.29,0.03455
"3275","ALOHA",650,5.699,34.23,41.89,NA
"3276","ALOHA",651,5.545,34.172,47.3,0.0339
"3277","ALOHA",652,5.377,34.119,52.33,NA
"3278","ALOHA",653,5.5475,34.173,47.09,0.03485
"3279","ALOHA",654,5.38,34.12,52.54,NA
"3280","ALOHA",655,5.529,34.1705,47.17,0.03485
"3281","ALOHA",656,5.378,34.121,52.05,NA
